日期,代码,名称,换手率,成交额,流通市值,首次封板时间,最后封板时间,涨跌幅,炸板次数,是否炸板,封板资金,所属行业,涨停原因类别
20250924,002418,康盛股份,6.466259479522705,367711536,5716078610.14,093021,093021,10.065646171569824,0,否,,家电行业,
20250924,002207,准油股份,10.27901840209961,215670118,2117793033.9999998,093121,093121,10.027100563049316,0,否,,采掘行业,
20250924,002562,兄弟科技,15.746142387390137,822412144,5268481160.33,093200,093703,9.956075668334961,2,是,,化学制品,
20250924,000006,深振业Ａ,5.151737689971924,634710336,12514383160.92,093251,094248,9.964412689208984,6,是,,房地产开,
20250924,603726,朗迪集团,9.215475082397461,395044480,4412631118.0,093300,105242,9.990792274475098,1,是,,家电行业,
20250924,600172,黄河旋风,9.938299179077148,659630064,6687580130.0,093320,101229,10.084033966064453,2,是,,非金属材,
20250924,002490,山东墨龙,8.058992385864258,265494511,3326173080.0,093336,093336,10.035842895507812,0,否,,专用设备,
20250924,001330,博纳影业,4.1292829513549805,283815248,7000249452.030001,093339,093339,10.050251007080078,0,否,,文化传媒,
20250924,600400,红豆股份,11.648427963256836,966222960,8775954193.16,093517,093917,10.05747127532959,1,是,,纺织服装,
20250924,002029,七 匹 狼,6.503328323364258,359782400,5655950651.5,093518,093518,9.961190223693848,0,否,,纺织服装,
20250924,002156,通富微电,6.304114818572998,3542582768,57238297813.84,093606,093606,10.00291633605957,0,否,,半导体,
20250924,603809,豪能股份,7.0350117683410645,989990320,14256238837.659998,093743,094701,10.019906997680664,4,是,,汽车零部,
20250924,300270,中威电子,12.929333686828613,345780336,2818046678.4,093851,093851,20.0,0,否,,计算机设,
20250924,002295,精艺股份,5.617678642272949,167642318,3071107380.0,093906,093906,10.044842720031738,0,否,,有色金属,
20250924,920145,恒合股份,16.520986557006836,247983707,1572194424.9999998,094118,094118,29.97987937927246,0,否,,仪器仪表,
20250924,688233,神工股份,12.395318031311035,898924768,7580308309.36,094126,100053,20.005393981933594,1,是,,半导体,
20250924,600637,东方明珠,4.934994220733643,1575258848,32812142213.92,094709,094954,10.033822059631348,1,是,,文化传媒,
20250924,600239,云南城投,4.942116737365723,217815947,4528037083.38,094940,094940,10.15625,0,否,,房地产服,
20250924,600848,上海临港,2.202883243560791,548672416,25519104830.18,095259,103505,10.010319709777832,1,是,,房地产开,
20250924,600604,市北高新,3.62684965133667,293539600,8219536055.36,095336,095751,9.98116683959961,1,是,,房地产服,
20250924,000514,渝 开 发,4.715899467468262,221875906,4817932210.15,095745,095745,10.019268035888672,0,否,,房地产开,
20250924,603800,洪田股份,5.464139461517334,582522304,10982400000.0,101553,101553,10.0,0,否,,专用设备,
20250924,002298,中电鑫龙,28.815399169921875,2285755760,8284595040.48,101748,101748,10.0,0,否,,电网设备,
20250924,688585,上纬新材,4.3340935707092285,1870870944,44402059018.24,102429,132003,20.00436019897461,10,是,,塑料制品,
20250924,300666,江丰电子,18.265892028808594,3759598736,21854745906.66,102506,104848,20.0,1,是,,半导体,
20250924,002294,信立泰,1.3277862071990967,868645248,67141439936.64,103330,105536,10.007305145263672,1,是,,化学制药,
20250924,002015,协鑫能科,5.984516620635986,1199483232,20583756105.52,103633,105151,9.973980903625488,1,是,,电力行业,
20250924,002971,和远气体,4.451482772827148,239424587,5557876927.92,103800,112933,10.006373405456543,1,是,,化学制品,
20250924,301209,联合化学,6.873456954956055,365235136,5678933839.200001,104815,104815,20.0,0,否,,化学原料,
20250924,002150,通润装备,10.620125770568848,627368560,6184426495.5,105030,105251,10.012754440307617,1,是,,光伏设备,
20250924,000021,深科技,8.722709655761719,3268717168,39175733650.0,105154,105154,9.986801147460938,0,否,,消费电子,
20250924,603650,彤程新材,6.684270858764648,1597635504,24817297162.35,105911,110156,10.007942199707031,1,是,,橡胶制品,
20250924,600060,海信视像,2.994462728500366,943252048,32465212963.37,110139,111521,10.0,1,是,,家电行业,
20250924,603156,养元饮品,1.1191519498825073,318426784,29301453409.5,111400,131821,9.9810791015625,1,是,,食品饮料,
20250924,000009,中国宝安,3.8153998851776123,1073487008,29160551663.8,111454,111454,10.00971794128418,0,否,,综合行业,
20250924,603931,格林达,6.836376667022705,402232560,6088526173.8,111639,112410,9.985580444335938,1,是,,电子化学,
20250924,002371,北方华创,2.5853705406188965,8298813440,333306272616.24,112003,112003,10.0,0,否,,半导体,
20250924,688545,兴福电子,34.28764724731445,928621696,2865781736.48,112146,134346,19.98779296875,2,是,,电子化学,
20250924,603823,百合花,3.657440662384033,208386329,5910633027.52,112838,112838,10.022953033447266,0,否,,化学制品,
20250924,605566,福莱蒽特,5.861841678619385,227733903,3988199400.0,130036,130036,10.003677368164062,0,否,,化学制品,
20250924,300854,中兰环保,15.28653335571289,269994448,1884668073.7500002,130736,130736,19.989643096923828,0,否,,环保行业,
20250924,002812,恩捷股份,4.773519515991211,1646516576,36036835959.670006,130909,130909,9.990133285522461,0,否,,电池,
20250924,002708,光洋股份,14.555415153503418,1113315072,7879545220.26,131236,133215,9.971305847167969,3,是,,汽车零部,
20250924,002020,京新药业,3.8365895748138428,581124272,15659435086.05,131809,142736,10.020346641540527,3,是,,化学制药,
20250924,600857,宁波中百,12.265990257263184,450217136,3793249830.29,131821,140803,10.019518852233887,16,是,,商业百货,
20250924,002632,道明光学,4.750321865081787,293239120,6505485602.98,132400,132400,10.039369583129883,0,否,,塑料制品,
20250924,600126,杭钢股份,8.620049476623535,2943973456,35224082135.69,132443,132728,10.021097183227539,2,是,,钢铁行业,
20250924,000672,上峰水泥,4.832225799560547,436940336,9315890274.5,132451,132451,9.954233169555664,0,否,,水泥建材,
20250924,603703,盛洋科技,7.7969770431518555,355294144,4693447777.2,134601,134601,10.019454956054688,0,否,,光学光电,
20250924,603135,中重科技,8.970664978027344,253784880,2945982438.96,134959,134959,10.0,0,否,,专用设备,
20250924,601717,中创智领,4.999101161956787,2059045424,42702569063.700005,135414,140256,10.011919021606445,3,是,,汽车零部,
20250924,600095,湘财股份,7.637983322143555,2685526800,36340276213.53,135451,143610,10.043290138244629,7,是,,证券,
20250924,603991,至正股份,8.962636947631836,436136576,5003534415.74,135659,135659,9.995083808898926,0,否,,塑料制品,
20250924,001221,悍高集团,32.511810302734375,762292448,2452408642.12,141212,141324,9.993734359741211,1,是,,家用轻工,
20250924,603045,福达合金,5.652782440185547,151162584,2760372258.9,141329,141329,9.983810424804688,0,否,,有色金属,
20250924,603728,鸣志电器,6.70904016494751,2157294160,33640453575.0,141753,142126,9.998629570007324,1,是,,电机,
20250924,002246,北化股份,12.881353378295898,1448052032,11612085893.099998,141815,145342,9.984399795532227,7,是,,化学制品,
20250924,600843,上工申贝,10.578984260559082,592700368,5823054079.3,142822,143001,10.017730712890625,1,是,,专用设备,
20250924,600103,青山纸业,25.39995574951172,2024499088,8672329864.24,143147,144659,10.112359046936035,2,是,,造纸印刷,
20250924,003036,泰坦股份,3.6842401027679443,138317768,3929801124.17,143754,143754,9.97581672668457,0,否,,专用设备,
20250924,002129,TCL中环,4.716274261474609,1553657760,34542340230.15,143939,143939,10.038609504699707,0,否,,光伏设备,
20250924,301148,嘉戎技术,19.427324295043945,207637429,1145198224.8,144630,144630,20.0,0,否,,环保行业,
20250925,688109,品茗科技,6.867652416229248,313013440,4643811470.0,092504,093649,20.008150100708008,1,是,,软件开发,
20250925,603011,合锻智能,6.299200057983398,621492352,9913009461.85,093045,093045,9.983543395996094,0,否,,专用设备,
20250925,603040,XD新坐标,1.2345595359802246,140684653,11570757942.119999,093103,093103,10.00387191772461,0,否,,汽车零部,
20250925,002210,飞马国际,18.29266929626465,2121525824,11714091932.34,093239,095903,9.975062370300293,3,是,,环保行业,
20250925,002471,中超控股,11.582902908325195,811839904,7073082455.46,093251,093251,9.93914794921875,0,否,,电网设备,
20250925,601218,吉鑫科技,5.3752007484436035,264639349,4990522586.8,093312,093312,10.04273509979248,0,否,,风电设备,
20250925,603312,西典新能,13.34327507019043,348168464,2661188400.0,093326,143935,10.008684158325195,2,是,,电网设备,
20250925,002021,中捷资源,4.588332176208496,162862587,3634131188.64,093618,093618,10.144927024841309,0,否,,专用设备,
20250925,300818,耐普矿机,12.696006774902344,396013328,3206739847.48,093745,093745,19.991806030273438,0,否,,专用设备,
20250925,603286,日盈电子,4.738212585449219,246647619,5357556455.02,093923,093923,10.0,0,否,,汽车零部,
20250925,001211,双枪科技,7.072749614715576,127128191,1837716052.25,094257,094257,9.98396110534668,0,否,,家用轻工,
20250925,601619,嘉泽新能,10.756561279296875,1309658864,12342963976.2,094418,145642,9.978307723999023,11,是,,电力行业,
20250925,605277,新亚电子,9.931992530822754,831231232,8526012184.400001,094524,094524,10.016420364379883,0,否,,消费电子,
20250925,000890,法尔胜,9.596118927001953,183931649,1954828274.3600001,094548,094548,9.905660629272461,0,否,,通用设备,
20250925,601789,宁波建工,12.113784790039062,784870096,6596867441.3,094824,095147,9.963768005371094,2,是,,工程建设,
20250925,002951,金时科技,2.5355567932128906,171397259,6840392996.25,095012,095012,10.032573699951172,0,否,,电源设备,
20250925,301137,哈焊华通,11.762487411499023,738877024,6541224714.0,095639,095639,19.993391036987305,0,否,,通用设备,
20250925,002755,奥赛康,1.3612409830093384,285672976,21607368689.280003,095642,095642,10.018903732299805,0,否,,化学制药,
20250925,600556,天下秀,5.369124889373779,531738672,10123386795.199999,100103,100103,10.019646644592285,0,否,,文化传媒,
20250925,000020,深华发Ａ,6.689226150512695,182058915,2782700405.7599998,100606,100606,10.028653144836426,0,否,,光学光电,
20250925,601616,广电电气,12.702997207641602,458661680,3645193612.1299996,100932,132932,10.051546096801758,7,是,,电网设备,
20250925,000977,浪潮信息,9.546732902526855,10353262848,111830785109.55,102018,102018,9.99421501159668,0,否,,计算机设,
20250925,000988,华工科技,10.271661758422852,9829953536,98166998975.76001,103318,133939,10.0,9,是,,电子元件,
20250925,603878,武进不锈,11.207401275634766,547262336,4982294185.200001,103634,142501,10.037175178527832,4,是,,钢铁行业,
20250925,600629,华建集团,5.147044658660889,995256736,20539672427.5,112938,130002,10.005104064941406,1,是,,工程咨询,
20250925,601231,环旭电子,2.355438709259033,1104302720,48694038795.9,130006,132030,10.024813652038574,3,是,,消费电子,
20250925,600769,祥龙电业,6.341267108917236,281413072,4600970244.0,131231,131231,10.044842720031738,0,否,,工程建设,
20250925,000892,欢瑞世纪,15.934309005737305,709543856,4584895128.3,131903,131903,10.068259239196777,0,否,,文化传媒,
20250925,603083,剑桥科技,14.711615562438965,4720749056,33467637545.670002,140440,140440,9.998237609863281,0,否,,通信设备,
20250925,002180,纳思达,4.386313438415527,1454365712,34482319933.26,142251,142251,10.01742172241211,0,否,,计算机设,
20250925,601727,上海电气,10.010565757751465,12008468480,123128642847.36,144606,144606,10.033822059631348,0,否,,电源设备,
20250926,002803,吉宏股份,8.172714233398438,491297248,6015083016.04,092500,095451,9.978880882263184,1,是,,文化传媒,
20250926,600403,大有能源,0.868261992931366,84279575,9706698352.119999,092501,092501,10.027100563049316,0,否,,煤炭行业,
20250926,300080,易成新能,1.7476609945297241,159935562,9167216690.1,093000,093000,20.098039627075195,0,否,,通用设备,
20250926,600810,神马股份,2.691998243331909,295997056,11118578040.220001,093112,093112,10.049751281738281,0,否,,化纤行业,
20250926,000826,启迪环境,11.099180221557617,386937216,3577184127.0899997,093139,093139,10.087719917297363,0,否,,环保行业,
20250926,002208,合肥城建,6.4260969161987305,396235296,6239965655.91,093215,093215,10.056657791137695,0,否,,房地产开,
20250926,002510,天汽模,9.317290306091309,684908352,7425818930.94,093230,093230,9.970237731933594,0,否,,汽车零部,
20250926,603937,丽岛新材,5.127341270446777,140451077,2786471539.5,093340,093340,9.975268363952637,0,否,,有色金属,
20250926,688148,芳源股份,6.397563457489014,214257999,3423261185.63,093404,093404,20.035778045654297,0,否,,电池,
20250926,601615,明阳智能,4.576016426086426,1602069168,35276343844.18,093428,143704,9.985836029052734,5,是,,风电设备,
20250926,002659,凯文教育,12.084692001342773,491598288,4134098022.52,093506,144621,10.03184700012207,9,是,,教育,
20250926,603335,迪生力,14.227718353271484,382324496,2710155318.0,093754,112736,10.086956977844238,4,是,,汽车零部,
20250926,002725,跃岭股份,14.708059310913086,486777296,3347698044.1099997,093812,094736,10.034843444824219,1,是,,汽车零部,
20250926,000889,中嘉博创,5.207086086273193,165414618,3244539291.48,094027,094027,10.029498100280762,0,否,,通信服务,
20250926,000559,万向钱潮,5.025452136993408,1906823264,39111621725.200005,094145,094145,9.972041130065918,0,否,,汽车零部,
20250926,002346,柘中股份,3.044940948486328,224189320,7528241035.92,094412,094412,10.0,0,否,,电网设备,
20250926,605028,世茂能源,3.1112375259399414,153276798,5051200000.0,094628,094628,10.0,0,否,,电力行业,
20250926,600303,曙光股份,7.429373264312744,190352470,2607832254.46,094835,094914,9.97150993347168,1,是,,汽车整车,
20250926,001209,洪兴股份,4.676374435424805,89787852,1941111647.2,095127,095127,10.0217866897583,0,否,,纺织服装,
20250926,600370,三房巷,1.4039876461029053,117020944,8572593414.000001,095203,095203,10.0,0,否,,化学制品,
20250926,002765,蓝黛科技,15.616925239562988,1426149728,9373273252.2,100915,100915,10.0,0,否,,光学光电,
20250926,600691,潞化科技,4.263512134552002,296431104,7079246136.96,100947,104305,9.963099479675293,2,是,,化肥行业,
20250926,300904,威力传动,18.914352416992188,307119264,1742610800.6399999,102027,102027,19.996973037719727,0,否,,风电设备,
20250926,920015,锦华新材,74.80259704589844,1157918064,1705902369.98,102250,144705,29.983448028564453,3,是,,化学制品,
20250926,600416,湘电股份,8.783381462097168,1907904800,22147541695.95,102524,142906,10.006583213806152,15,是,,电机,
20250926,002140,东华科技,10.116241455078125,656208256,6668026505.61,103427,144727,10.044842720031738,1,是,,工程建设,
20250926,600169,太原重工,5.306649684906006,469226368,9032813465.0,103504,145510,10.162601470947266,1,是,,专用设备,
20250926,002190,成飞集成,13.338482856750488,2003186912,15382314227.84,104127,143821,10.005130767822266,5,是,,汽车零部,
20250926,603216,梦天家居,3.7782676219940186,154082112,4215521700.0,104919,104919,9.994189262390137,0,否,,装修装饰,
20250926,603239,浙江仙通,8.214058876037598,471454656,6018105600.0,111011,111011,9.995052337646484,0,否,,汽车零部,
20250926,002394,联发股份,7.647862434387207,280899296,3782441590.2,112124,112124,9.962406158447266,0,否,,纺织服装,
20250926,600748,上实发展,3.0907578468322754,276569680,9130586315.4,130018,130018,10.0,0,否,,房地产开,
20250926,605155,西大门,6.720833778381348,215581840,3285866850.0,130734,133858,9.980928421020508,6,是,,家用轻工,
20250926,001226,拓山重工,17.539857864379883,241492142,1437474279.0,132030,132030,9.994808197021484,0,否,,工程机械,
20250926,603163,圣晖集成,15.521157264709473,250781123,1676981752.4999998,132320,132320,10.011480331420898,0,否,,工程建设,
20250926,002772,众兴菌业,11.451425552368164,436803008,3955973493.42,132430,132430,9.978307723999023,0,否,,农牧饲渔,
20250926,002759,天际股份,20.233139038085938,1583154656,8165356115.900001,132524,132524,9.986504554748535,0,否,,电池,
20250926,002291,遥望科技,15.642539024353027,879609968,5840362147.2,143309,143309,9.983633041381836,0,否,,互联网服,
20250929,300948,冠中生态,1.3711742162704468,24105984,1758054036.48,092500,092500,20.0,0,否,,环保行业,
20250929,605376,博迁新材,0.704227089881897,109595928,15562584000.0,092504,092504,10.003698348999023,0,否,,小金属,
20250929,603810,丰山集团,1.9254130125045776,49984004,2596014597.1600003,092504,092504,10.014005661010742,0,否,,农药兽药,
20250929,002925,盈趣科技,10.285643577575684,1559208880,15268263091.339998,093024,144606,10.026524543762207,3,是,,消费电子,
20250929,002407,多氟多,5.113493919372559,1063536912,20962686024.399998,093033,093033,9.977324485778809,0,否,,化学制品,
20250929,603026,石大胜华,3.8840246200561523,369674032,9544201200.0,093036,093415,9.997664451599121,3,是,,化学制品,
20250929,000981,山子高科,9.239934921264648,3353715904,36626420958.05,093121,093448,10.0,1,是,,汽车零部,
20250929,301518,长华化学,17.279796600341797,309597792,1836721634.08,093236,093615,20.01397132873535,1,是,,化学制品,
20250929,002911,佛燃能源,1.9523422718048096,313879456,16324867768.119999,093245,093245,10.008554458618164,0,否,,燃气,
20250929,603286,日盈电子,10.947213172912598,568779392,5304465632.76,093427,094912,10.00478744506836,1,是,,汽车零部,
20250929,600635,大众公用,11.51547908782959,1552405248,13714548797.25,093836,100030,10.097086906433105,6,是,,燃气,
20250929,688275,万润新能,9.345596313476562,502250944,5552932311.0,094012,094012,20.0,0,否,,电池,
20250929,002709,天赐材料,15.717389106750488,8076890112,52058562034.50001,094048,144736,10.008779525756836,3,是,,化学制品,
20250929,002125,湘潭电化,6.571345329284668,612338640,9486289414.91,094142,094142,10.0,0,否,,化学原料,
20250929,000985,大庆华科,4.618577480316162,116858747,2581122445.0,094551,094551,10.0,0,否,,化学制品,
20250929,600173,卧龙新能,7.753634452819824,488799584,6436825282.36,094725,094725,10.059880256652832,0,否,,房地产开,
20250929,603726,朗迪集团,6.326702117919922,295206592,4837455378.0,094844,094844,9.995800018310547,0,否,,家电行业,
20250929,603859,能科科技,7.34062385559082,870541584,12021998050.130001,094933,094933,10.008956909179688,0,否,,软件开发,
20250929,002150,通润装备,9.481078147888184,624991856,6786735858.54,095206,095206,9.994189262390137,0,否,,光伏设备,
20250929,000973,佛塑科技,7.090418338775635,530755504,7681339977.740001,095836,095836,9.972298622131348,0,否,,塑料制品,
20250929,300250,初灵信息,35.57523727416992,1419535744,4162614640.7999997,100857,100857,20.0,0,否,,互联网服,
20250929,000629,钒钛股份,2.615427017211914,724146320,28614033829.920002,101354,101354,10.0,0,否,,钢铁行业,
20250929,002534,西子洁能,3.3424627780914307,451706992,13905145550.939999,101542,101542,9.980430603027344,0,否,,电源设备,
20250929,603610,麒盛科技,5.972208499908447,382003904,6562114234.39,101548,101548,10.0,0,否,,装修建材,
20250929,688335,复洁环保,15.779073715209961,748767056,4938433989.12,101604,150000,20.0,1,是,,环保行业,
20250929,002785,万里石,7.3287672996521,464875216,6464668718.429999,101933,101933,10.009878158569336,0,否,,装修建材,
20250929,002600,领益智造,8.541629791259766,9340589568,111636953522.72,102248,110036,9.993202209472656,3,是,,消费电子,
20250929,000885,城发环境,2.376436233520508,236123251,10234727384.699999,102545,102545,10.006901741027832,0,否,,环保行业,
20250929,600783,鲁信创投,5.483489036560059,558503968,10421030116.0,103005,145435,9.976433753967285,4,是,,非金属材,
20250929,002067,景兴纸业,18.473251342773438,1365014336,7633498424.400001,103303,105315,10.017889022827148,2,是,,造纸印刷,
20250929,002748,世龙实业,5.373716831207275,127012545,2438400000.0,104324,104324,9.956709861755371,0,否,,化学原料,
20250929,002670,国盛金控,8.909300804138184,3097911376,35924749530.42,104357,110557,9.990059852600098,2,是,,证券,
20250929,002778,中晟高科,7.683708190917969,198315271,2678403658.0,112733,112733,9.984794616699219,0,否,,石油行业,
20250929,603124,江南新材,11.425094604492188,289746896,2614528885.5,130013,130013,9.99631118774414,0,否,,电子元件,
20250929,000603,盛达资源,5.578536510467529,925020976,17107941771.94,130103,130103,9.987141609191895,0,否,,有色金属,
20250929,002850,科达利,4.801227569580078,1742281872,37214134238.58,130818,135600,10.00174617767334,1,是,,电池,
20250929,605588,冠石科技,6.1486005783081055,258634527,4358195826.82,130824,130824,10.0,0,否,,半导体,
20250929,605289,罗曼股份,6.623985290527344,470913424,7452536625.000001,131918,131918,9.993603706359863,0,否,,装修装饰,
20250929,000426,兴业银锡,4.349684238433838,2337944384,55492922804.64,132042,141636,9.992961883544922,2,是,,有色金属,
20250929,601688,华泰证券,4.086978912353516,6331232512,159068123967.62,132637,142740,10.005053520202637,1,是,,证券,
20250929,600638,新黄浦,5.869941711425781,237465480,4121188330.32,133641,142753,10.071942329406738,4,是,,房地产开,
20250929,300368,汇金股份,33.76359558105469,3209076320,10092241503.0,134227,145624,20.0,4,是,,计算机设,
20250929,600808,马钢股份,4.03339958190918,918688432,23811327232.14,142554,143433,9.91735553741455,6,是,,钢铁行业,
20250929,002048,宁波华翔,7.630696773529053,2139986864,28697269914.69,145100,145615,10.013606071472168,1,是,,汽车零部,
20250929,000422,湖北宜化,5.967707633972168,876180384,15369880263.519999,145657,145657,9.992429733276367,0,否,,化肥行业,
20250930,603496,恒为科技,1.3628485202789307,154833549,11361023941.64,092500,092500,10.015503883361816,0,否,,互联网服,
20250930,002631,德尔未来,9.27042007446289,386872144,4213869189.12,093006,101048,9.937888145446777,2,是,,装修建材,
20250930,000960,锡业股份,3.0479793548583984,1159793136,38083857169.28,093009,093736,9.980988502502441,3,是,,小金属,
20250930,001309,德明利,3.92130446434021,1274351328,32704354165.739998,093030,093318,10.00107479095459,3,是,,半导体,
20250930,600641,万业企业,4.158302307128906,845701376,20473858240.0,093032,093032,10.0,0,否,,房地产开,
20250930,603306,华懋科技,5.634300231933594,1037997744,18447132583.02,093106,100142,10.00784969329834,1,是,,汽车零部,
20250930,600960,渤海汽车,3.399181604385376,163336721,4847629141.799999,093116,093116,9.913793563842773,0,否,,汽车零部,
20250930,000672,上峰水泥,4.705047130584717,499629872,10682737859.0,093236,133406,9.980039596557617,2,是,,水泥建材,
20250930,002298,中电鑫龙,14.53670597076416,1242829408,8714019823.279999,093239,093239,10.008339881896973,0,否,,电网设备,
20250930,000021,深科技,4.561680316925049,1974743376,43673107873.020004,093303,093303,9.984214782714844,0,否,,消费电子,
20250930,688039,当虹科技,12.3201322555542,817979776,6782079319.68,093439,101900,20.0,2,是,,互联网服,
20250930,300593,新雷能,8.245290756225586,814629760,10103912962.44,093500,093500,20.0,0,否,,电源设备,
20250930,603189,网达软件,9.4607515335083,590824400,6280476531.7,093511,100250,10.009443283081055,2,是,,软件开发,
20250930,002629,仁智股份,6.996039867401123,196470675,2833365446.68,093836,093836,9.944750785827637,0,否,,采掘行业,
20250930,603421,鼎信通讯,4.213844299316406,215213274,5217524088.0,093910,093910,10.041265487670898,0,否,,通信服务,
20250930,002638,勤上股份,4.876189708709717,180003490,3744819180.0199995,093942,093942,9.881422996520996,0,否,,光学光电,
20250930,002295,精艺股份,25.068674087524414,899791680,3691836500.0,094251,105839,9.99254322052002,7,是,,有色金属,
20250930,002691,冀凯股份,6.54593563079834,192966563,2959986487.05,094518,095148,9.987516403198242,1,是,,专用设备,
20250930,300432,富临精工,13.936163902282715,5098418432,37564147454.02,094539,141351,19.97840118408203,7,是,,汽车零部,
20250930,000923,河钢资源,7.867825031280518,865208896,11245713250.14,094645,135806,10.012284278869629,3,是,,钢铁行业,
20250930,000006,深振业Ａ,3.694603204727173,502879552,13891370304.839998,094854,094854,10.053476333618164,0,否,,房地产开,
20250930,300786,国林科技,27.510250091552734,751742928,2912358657.84,095851,095851,20.0,0,否,,环保行业,
20250930,600676,交运股份,3.2872231006622314,209758452,6530930194.4,100042,100042,10.051993370056152,0,否,,汽车零部,
20250930,600711,盛屯矿业,14.415897369384766,4535434496,31895111206.32,101052,144055,10.021322250366211,9,是,,能源金属,
20250930,002082,万邦德,3.9148974418640137,252465027,6633502534.78,103724,103724,10.0,0,否,,化学制药,
20250930,002390,信邦制药,5.054546356201172,361035696,7325709289.2,104827,104827,10.144927024841309,0,否,,中药,
20250930,603011,合锻智能,15.988264083862305,1496493680,9715243687.05,105024,105024,10.0223970413208,0,否,,专用设备,
20250930,688063,派能科技,10.248507499694824,1778863216,18215470645.76,111149,140740,19.993534088134766,1,是,,电池,
20250930,301308,江波龙,9.441576957702637,4426585344,48851057780.94,112657,141830,19.9986515045166,3,是,,半导体,
20250930,605178,时空科技,5.8108649253845215,198320260,3550036400.0,130312,130312,10.009211540222168,0,否,,装修装饰,
20250930,003002,壶化股份,7.754520893096924,351861536,4646841045.0,130612,130612,10.0,0,否,,化学制品,
20250930,600760,中航沈飞,2.3273277282714844,4465870080,197402199733.53,130655,133813,10.0,3,是,,航天航空,
20250930,300464,星徽股份,19.81052017211914,516515440,2750352304.5,132554,132554,20.0,0,否,,互联网服,
20250930,601618,中国中冶,2.7445199489593506,1837474816,68732583804.5,134958,135958,10.0,1,是,,工程建设,
20250930,600362,江西铜业,4.99743127822876,3608167120,73650530403.45,140401,144804,10.012399673461914,3,是,,有色金属,
20250930,001301,尚太科技,6.5197882652282715,858917152,13515270392.249998,141218,141218,10.0,0,否,,非金属材,
20250930,600562,国睿科技,2.949913501739502,1206696576,42744746852.8,141843,141843,10.003195762634277,0,否,,通信设备,
20250930,002045,国光电器,17.236961364746094,1704470064,10275923411.779999,143209,143209,9.98196029663086,0,否,,消费电子,
20250930,300893,松原安全,10.81917953491211,636048960,6432023879.4,143303,143303,20.0,0,否,,汽车零部,
20250930,002985,北摩高科,8.044480323791504,396781232,5131343863.53,143554,143554,10.018832206726074,0,否,,航天航空,
20250930,002645,华宏科技,12.338030815124512,1067201824,8976376469.06,143727,143727,10.0,0,否,,环保行业,
20250930,603103,横店影视,2.9527602195739746,329181104,11643912000.0,144557,144557,10.00599193572998,0,否,,文化传媒,
20251009,001337,四川黄金,2.6562273502349854,233539193,8792138880.0,092500,092500,9.996391296386719,0,否,,贵金属,
20251009,002156,通富微电,0.8619710206985474,578005120,67056213690.18,092500,092500,10.007468223571777,0,否,,半导体,
20251009,002796,世嘉科技,14.048286437988281,677897376,4843017325.18,092500,131418,9.994874000549316,13,是,,专用设备,
20251009,002913,奥士康,5.019635200500488,671377664,13434040798.220001,092500,095836,10.0049409866333,5,是,,电子元件,
